"X4_colonias_id","X1_Sent2.B01","X1_Sent2.B02","X1_Sent2.B03","X1_Sent2.B04","X2_Srtm.DEM","X3_TreeCover","X4_alcaldias_id","latitud","longitud","temperatura","direcc_vient","humedad"
1,944,1105.38461538462,1254.69230769231,1328.76923076923,2265.31768329327,0,11,19.4486766228309,-99.2083088801457,19.8944444444444,126.388888888889,29
2,735.94,864.52,1054.22,1215.62,2232.65943359375,0.02,15,19.4335576248169,-99.1180055236816,19.3222222222222,93.5555555555556,36
3,865.661016949153,947.745762711864,1140.8813559322,1278.8813559322,2263.77397129899,0.152542372881356,9,19.3295164916475,-99.1005505060746,19.2833333333333,120.75,36
4,785.901639344262,955.131147540984,1189.45901639344,1401.31147540984,2233.55831759093,0,7,19.4846483449467,-99.1078511222464,19.0944444444444,120.777777777778,40
5,861.395348837209,955.651162790698,1128.44186046512,1250,2348.9288131359,0.0465116279069767,11,19.4022604920143,-99.2070601707281,18.6972222222222,69.3888888888889,29
6,636.464285714286,789.857142857143,1041.75,1216.57142857143,2525.22812325614,16.2142857142857,1,19.3617006029402,-99.2532226017543,18.1333333333333,66.7777777777778,41
7,789.840425531915,899.13829787234,1129.06382978723,1323.55319148936,2258.73358803607,0,9,19.3523342051405,-99.0082443724287,19.2444444444444,148.833333333333,35
8,542.425,607.375,813.35,828.5,2873.78364257813,43.375,5,19.3390081882477,-99.323126411438,16.6555555555556,97.9166666666667,41
9,894.37037037037,1069.74074074074,1235.22222222222,1384.62962962963,2316.49792932581,0,1,19.3874184643781,-99.1977188675492,18.5583333333333,65.0277777777778,29
10,886.421052631579,1014,1191.15789473684,1323.94736842105,2339.40091745477,0,1,19.3870683971204,-99.2022793418483,18.5027777777778,65.1944444444444,29
11,798.236111111111,907.069444444444,1092.625,1204.75,2679.83822292752,2.06944444444444,14,19.2716360092163,-99.2305913501316,17.7444444444444,46.5,34
12,595.185185185185,708.703703703704,931.37037037037,1065.42592592593,2234.19041160301,0.259259259259259,15,19.4437562094794,-99.1145532396105,19.2583333333333,106.027777777778,36
13,652.551136363636,765.681818181818,951.971590909091,1130.25568181818,2232.5084325617,0.00568181818181818,15,19.44435515187,-99.1090383096175,19.275,112.555555555556,36
14,829.722222222222,966.555555555556,1138.05555555556,1308.22222222222,2233.20602756076,0,15,19.4152812957764,-99.1166674296061,19.3722222222222,80.3333333333333,36
15,839.430555555556,968.472222222222,1177.97222222222,1389.69444444444,2232.63945176866,0,7,19.496069378323,-99.0810123019748,19.1166666666667,127.416666666667,40
16,788,1028.25,1216,1389.5,2508.10021972656,0,1,19.3571510314941,-99.2506942749023,18.1333333333333,61.1944444444444,41
17,828.150943396226,921.905660377358,1139.46226415094,1336.47169811321,2257.46984402639,0,9,19.3494230306373,-99.0141176187767,19.0583333333333,148.833333333333,35
18,808.006172839506,912,1139.24074074074,1347.67901234568,2283.72313850309,0,9,19.3463133588249,-99.0090101265613,19.2444444444444,148.833333333333,35
19,821.727272727273,930.477272727273,1141.97727272727,1305.15909090909,2410.57101162997,2.09090909090909,1,19.3759737881747,-99.2331497885964,18.1861111111111,74.7777777777778,41
20,790.285714285714,951.142857142857,1149.85714285714,1351.14285714286,2437.65698242188,0,1,19.3800506591797,-99.2421286446708,18.3361111111111,85.9444444444444,41
21,497.635467980296,637.270935960591,915.689655172414,1245.27586206897,2248.34034405788,0.354679802955665,13,19.2975628669626,-98.9912749041477,18.4861111111111,142.5,35
22,873.137931034483,953.586206896552,1121.65517241379,1303.62068965517,2258.26203023976,0,11,19.4485299998316,-99.1997570169383,19.8944444444444,126.388888888889,29
23,637.666666666667,786,1007.5,1211.5,2234.35502115885,0,7,19.4834829966227,-99.0930048624675,19.0666666666667,120.916666666667,40
24,714.026548672566,833.690265486726,1030.46902654867,1223.15044247788,2232.38780549986,0,15,19.4499739081459,-99.1077022046114,19.275,112.555555555556,36
25,1036.35294117647,1210.47058823529,1437.17647058824,1620.64705882353,2419.00630457261,0.176470588235294,7,19.5507174099193,-99.1257799933938,18.85,105.75,35
26,685.166666666667,803.555555555556,990.833333333333,1176.27777777778,2232.9742702908,0,15,19.4316016303168,-99.1097526550293,19.4444444444444,101,36
27,774.637168141593,867.991150442478,1040.19469026549,1172.91150442478,2233.04958647331,0,15,19.431737967297,-99.1126595556209,19.3222222222222,93.5555555555556,36
28,808.305263157895,940.757894736842,1133.47368421053,1316.56842105263,2233.20343852796,0,7,19.4605068407561,-99.1203924881785,19.2138888888889,107.555555555556,36
29,942.5,1052.16666666667,1279.05,1444.71666666667,2244.65041503906,0,9,19.351406510671,-99.0788139343262,19.2277777777778,150.638888888889,37
30,926.583333333333,1099.41666666667,1326.41666666667,1540.08333333333,2233.84222412109,0,9,19.3767538070679,-99.0507946014404,19.3138888888889,143,37
31,547,637.3,816.5,981.6,2233.41845703125,0,15,19.4132209777832,-99.1231895446777,19.2444444444444,77.5555555555556,36
32,1419.69014084507,1515.49295774648,1691.76056338028,1819.23943661972,2737.04970496809,0.352112676056338,5,19.351584716582,-99.2926512167487,16.9944444444444,90.9722222222222,41
33,821.75,1010.375,1190.625,1395.625,2352.63394165039,0,1,19.3868255615234,-99.20530128479,18.6416666666667,65.1944444444444,29
34,616.031914893617,707.457446808511,876.276595744681,1036.14893617021,2257.9954937874,0.25531914893617,3,19.3642869300031,-99.1741082211758,18.6972222222222,58.2777777777778,34
35,765.10843373494,878.614457831325,1045.65060240964,1190.31325301205,2260.25296498494,0.036144578313253,3,19.3700664933906,-99.1781774314053,18.6361111111111,60.0277777777778,34
36,671.868055555556,795.041666666667,1001.67361111111,1227.34027777778,2244.19890340169,0.0208333333333333,7,19.5238580703735,-99.1497031317817,18.9416666666667,101.861111111111,37
37,736.686956521739,845.252173913044,1059.82608695652,1273.02608695652,2247.10338400136,0.0347826086956522,7,19.5272206845491,-99.1509583182957,19.0166666666667,107.444444444444,37
38,801.979166666667,904.3125,1077.29166666667,1216.64583333333,2315.73955790202,0.0625,1,19.3980953296026,-99.2042295138041,18.6972222222222,69.3888888888889,29
39,899.473684210526,991.947368421053,1201.63157894737,1302.15789473684,2458.14426141036,0.263157894736842,1,19.3599401775159,-99.2437527305201,18.1861111111111,62.4722222222222,41
40,570.777777777778,716.861111111111,901.833333333333,1063.86111111111,2233.50590345595,0.0277777777777778,9,19.3737955358293,-99.1046854654948,19.6055555555556,99.9166666666667,37
41,738.739726027397,865.116438356164,1073.27397260274,1265.62328767123,2229.63228910263,0,15,19.4200998071122,-99.0722725750649,19.2472222222222,125.333333333333,36
42,1938,2005.80555555556,2203.66666666667,2358.5,2713.22726779514,0.0277777777777778,5,19.363399611579,-99.2954076131185,16.9944444444444,103.472222222222,41
43,651,766.732558139535,949.732558139535,1131.23255813953,2254.20866642442,0.0116279069767442,4,19.3211812751238,-99.1474961569143,18.8138888888889,70.8888888888889,34
44,717.120481927711,840.674698795181,1024.92771084337,1172.67469879518,2269.43757941924,0,4,19.3180347580508,-99.1552070709596,18.8083333333333,61.5277777777778,34
45,503.058823529412,602.137254901961,755.529411764706,899.960784313726,2233.71206724877,0,15,19.4207650352927,-99.1158139097924,19.3055555555556,87.2222222222222,36
46,1130.79797979798,1240.26262626263,1435.23232323232,1610.22222222222,2238.90937697285,0,13,19.2910209617229,-99.0527019308071,18.5,151.305555555556,36
47,879.612676056338,991.834507042254,1196.37323943662,1365.97535211268,2231.40568005199,0.00352112676056338,8,19.4019391100172,-99.0773580309371,19.5388888888889,131.555555555556,37
48,621.833333333333,728.14880952381,928.5,1092.92261904762,2232.42751348586,0.136904761904762,8,19.3960918358394,-99.0768524805705,19.4138888888889,127.277777777778,37
49,516.648275862069,620.751724137931,812.013793103448,1005.04137931034,2233.49479727909,0,8,19.3905473511795,-99.0759134752997,19.3472222222222,132.583333333333,37
50,664.973509933775,744.350993377483,944.754966887417,1121.29801324503,2231.71320913959,0.00662251655629139,8,19.4004568264184,-99.0681335752374,19.4305555555556,136.111111111111,37
51,634.816455696203,724.139240506329,926.727848101266,1117.30379746835,2231.637970357,0,8,19.3945652080488,-99.0694199091271,19.4305555555556,136.111111111111,37
52,674.826923076923,769.019230769231,979.839743589744,1181.58333333333,2229.73005715395,0,8,19.3955677594894,-99.0624370085887,19.3805555555556,136.555555555556,37
53,646.061946902655,746.663716814159,954.088495575221,1156.33628318584,2232.4015270672,0,8,19.3879222025913,-99.06800511453,19.3138888888889,136.722222222222,37
54,701.756756756757,819.797297297297,1048.27027027027,1259.72297297297,2232.27323459935,0,8,19.3876062083889,-99.0627389856287,19.3138888888889,140.166666666667,37
55,529.044943820225,625.831460674157,811.033707865169,963.134831460674,2239.93134985077,0.0112359550561798,11,19.4505598089668,-99.1654622795876,19.1611111111111,92.1944444444444,37
56,451.295597484277,575.603773584906,815.949685534591,841.037735849057,2701.51684877408,49.7924528301887,5,19.3562987105651,-99.3097947798435,16.6555555555556,104.138888888889,41
57,1014.8,1221.48571428571,1379.28571428571,1503.68571428571,2380.68761160714,0.285714285714286,1,19.3528737204415,-99.2201378958566,18.2972222222222,60.1388888888889,34
58,647.984848484848,722.757575757576,895.621212121212,1058,2322.54896499171,0.212121212121212,1,19.3563345706824,-99.203414107814,18.2027777777778,61.3055555555556,34
59,597.1,723.6,913.3,1083.16666666667,2237.61403808594,0,2,19.4729494094849,-99.1558517456055,19.1694444444444,98.9722222222222,37
60,552.896551724138,749.293103448276,1029.31034482759,1256.18965517241,2854.49031014278,0,14,19.2083211767262,-99.1649956538759,18.4861111111111,75.6944444444444,36
61,290.25,384.909638554217,562.539156626506,565.599397590361,2649.74910653356,54.7710843373494,5,19.3660799049469,-99.3044477026147,16.6555555555556,116.638888888889,41
62,821.166666666667,1012.79166666667,1195.125,1391.70833333333,2248.9345703125,0,11,19.4496301809947,-99.1892881393433,19.6222222222222,111.583333333333,29
63,876.04347826087,1025.69565217391,1260.67391304348,1442,2326.44712232507,0.0217391304347826,7,19.5460797600124,-99.1313561149265,18.85,105.75,35
64,643.541666666667,762.875,970.833333333333,1202.16666666667,2251.36677042643,0,7,19.533527692159,-99.1466061274211,18.8638888888889,94.3611111111111,37
65,578.85,662.6625,879.3625,979.0375,2256.41651306152,0.425,4,19.3241304397583,-99.1507125854492,18.8138888888889,70.8888888888889,34
66,765.802139037433,867,1065.97860962567,1244.04812834225,2262.38756997828,0,4,19.3247701471502,-99.1562811703605,18.8083333333333,61.5277777777778,34
67,767.747058823529,900.305882352941,1095.65882352941,1266.58823529412,2273.73931525735,0,4,19.3203387540929,-99.1612831115723,18.775,61.75,34
68,755.885167464115,884.55980861244,1084.57894736842,1255.67464114833,2279.9154560874,0.124401913875598,4,19.3138597388017,-99.164959811708,18.6861111111111,52.1388888888889,34
69,563.779069767442,659.093023255814,825.279069767442,964.738372093023,2234.54136196403,0.238372093023256,3,19.4005335985228,-99.1409595400788,19.3166666666667,69.1388888888889,31
70,619.383458646617,715.563909774436,884.135338345865,1057.05263157895,2233.63897842751,0,3,19.3950805377243,-99.1422692205673,19.3527777777778,67.75,31
71,501.551724137931,576.793103448276,814.620689655172,1067.24137931034,2235.23625235722,0,9,19.3569134679334,-99.0620267144565,19.1944444444444,146.083333333333,37
72,720.162790697674,789.395348837209,962.023255813953,1178.53488372093,2235.77519190589,0,3,19.3706983965497,-99.1394294916197,19.2638888888889,74.5833333333333,34
73,827,893,1120.6,1341.4,2239.66552734375,0,9,19.3354991912842,-99.0710586547852,19.2277777777778,150.416666666667,37
74,1281.03333333333,1352.86666666667,1478.36666666667,1487.98333333333,2525.67723388672,41.4833333333333,1,19.3390218734741,-99.2457937876383,17.9833333333333,54.9722222222222,41
75,735.555555555556,867.955555555556,1054.88888888889,1233.04444444444,2236.96065538194,0,2,19.4709381951226,-99.1499582926432,19.1805555555556,101.416666666667,37
76,874.68,979.84,1132.88,1263.88,2309.82715820312,0,1,19.3759536743164,-99.2003778076172,18.5027777777778,63.3055555555556,29
77,753.430769230769,883.023076923077,1056.1,1223.2,2286.59271709736,0.0384615384615385,1,19.3766031705416,-99.1954000619742,18.5027777777778,65.1944444444444,29
78,800.916666666667,864.453703703704,1045.85185185185,1205.62037037037,2235.01522262008,0.0185185185185185,6,19.4056906170315,-99.1402220549407,19.3166666666667,69.1388888888889,31
79,610.737373737374,702.939393939394,902.606060606061,998.090909090909,2240.72739233152,3.15656565656566,4,19.3192349636193,-99.1205153031783,19.1638888888889,113.222222222222,36
80,593.746478873239,694.971830985916,863.577464788732,1012.02816901408,2235.59395287742,0.267605633802817,4,19.3142783742555,-99.1171690175231,19.1638888888889,113.222222222222,36
81,649.810810810811,786.121621621622,961.472972972973,1099.09459459459,2238.62293470228,0.472972972972973,4,19.3145205265767,-99.1220264950314,19.0416666666667,103.888888888889,36
82,1245,1271.05555555556,1449.38888888889,1582.61111111111,2236.3848063151,0,9,19.2889654371474,-99.0671823289659,18.7,149.305555555556,36
83,608.457446808511,693.893617021277,867.31914893617,1045.29787234043,2363.22081740359,0.851063829787234,1,19.3566819251852,-99.2100382054106,18.3027777777778,59.9722222222222,34
